transaction_id,account_id,applicant_id,date,description,amount,raw_type,balance_after,true_category
TX-002-00100,AC-002-CUR,APP-002,2026-04-20,NANDOS,-20.64,DEB,-278.93,dining
TX-002-00092,AC-002-CUR,APP-002,2026-04-24,ASDA SUPERSTORE,-92.33,DEB,-371.26,groceries
TX-002-00099,AC-002-CUR,APP-002,2026-04-25,PRET A MANGER,-10.91,DEB,-382.17,dining
TX-002-00106,AC-002-CUR,APP-002,2026-04-26,TRANSFER TO SAVINGS,-120.0,TFR,-502.17,savings
TX-002-00083,AC-002-CUR,APP-002,2026-04-28,ACME LTD SALARY,2929.91,BGC,2427.74,income
TX-002-00108,AC-002-CUR,APP-002,2026-05-01,RENT LETTINGS DIRECT,-980.0,DD,1447.74,rent_mortgage
TX-002-00122,AC-002-CUR,APP-002,2026-05-01,NETFLIX.COM,-9.93,DEB,1437.81,subscriptions
TX-002-00120,AC-002-CUR,APP-002,2026-05-02,STAGECOACH BUS,-31.82,DEB,1405.99,transport
TX-002-00113,AC-002-CUR,APP-002,2026-05-03,MORRISONS,-84.97,DEB,1321.02,groceries
TX-002-00109,AC-002-CUR,APP-002,2026-05-05,BT BROADBAND,-90.0,DD,1231.02,utilities
TX-002-00110,AC-002-CUR,APP-002,2026-05-06,BRITISH GAS,-60.0,DD,1171.02,utilities
TX-002-00127,AC-002-CUR,APP-002,2026-05-06,DELIVEROO,-13.18,DEB,1157.84,dining
TX-002-00128,AC-002-CUR,APP-002,2026-05-06,DELIVEROO,-10.05,DEB,1147.79,dining
TX-002-00129,AC-002-CUR,APP-002,2026-05-06,ARGOS,-50.97,DEB,1096.82,shopping
TX-002-00111,AC-002-CUR,APP-002,2026-05-07,CITY COUNCIL TAX,-140.0,DD,956.82,council_tax
TX-002-00124,AC-002-CUR,APP-002,2026-05-07,AMAZON PRIME,-8.15,DEB,948.67,subscriptions
TX-002-00125,AC-002-CUR,APP-002,2026-05-08,GREGGS,-12.52,DEB,936.15,dining
TX-002-00130,AC-002-CUR,APP-002,2026-05-09,VUE CINEMA,-11.03,DEB,925.12,entertainment
TX-002-00112,AC-002-CUR,APP-002,2026-05-10,DIRECT LINE INSURANCE,-55.0,DD,870.12,insurance
TX-002-00114,AC-002-CUR,APP-002,2026-05-10,ASDA SUPERSTORE,-107.89,DEB,762.23,groceries
TX-002-00123,AC-002-CUR,APP-002,2026-05-12,NETFLIX.COM,-6.52,DEB,755.71,subscriptions
TX-002-00126,AC-002-CUR,APP-002,2026-05-13,GREGGS,-33.55,DEB,722.16,dining
TX-002-00121,AC-002-CUR,APP-002,2026-05-15,CARFINANCE 247 LOAN,-150.0,DD,572.16,loan_repayment
TX-002-00115,AC-002-CUR,APP-002,2026-05-17,CRV*4419 STORE 88 LEEDS,-89.87,DEB,482.29,groceries
TX-002-00117,AC-002-CUR,APP-002,2026-05-20,STAGECOACH BUS,-43.94,DEB,438.35,transport
TX-002-00119,AC-002-CUR,APP-002,2026-05-20,TRAINLINE,-30.34,DEB,408.01,transport
TX-002-00118,AC-002-CUR,APP-002,2026-05-22,STAGECOACH BUS,-41.31,DEB,366.7,transport
TX-002-00116,AC-002-CUR,APP-002,2026-05-24,TESCO STORES,-92.1,DEB,274.6,groceries
TX-002-00131,AC-002-CUR,APP-002,2026-05-26,TRANSFER TO SAVINGS,-120.0,TFR,154.6,savings
TX-002-00107,AC-002-CUR,APP-002,2026-05-28,CARE STAFFING PARTTIME SALARY,2920.59,BGC,3075.19,income
TX-002-00133,AC-002-CUR,APP-002,2026-06-01,MORTGAGE NATWEST,-980.0,DD,2095.19,rent_mortgage
TX-002-00138,AC-002-CUR,APP-002,2026-06-03,SUMUP *CORNER MART,-97.61,DEB,1997.58,groceries
TX-002-00143,AC-002-CUR,APP-002,2026-06-03,TRAINLINE,-47.15,DEB,1950.43,transport
TX-002-00134,AC-002-CUR,APP-002,2026-06-05,EDF ENERGY,-90.0,DD,1860.43,utilities
TX-002-00135,AC-002-CUR,APP-002,2026-06-06,EDF ENERGY,-60.0,DD,1800.43,utilities
TX-002-00136,AC-002-CUR,APP-002,2026-06-07,CITY COUNCIL TAX,-140.0,DD,1660.43,council_tax
TX-002-00148,AC-002-CUR,APP-002,2026-06-09,DELIVEROO,-8.23,DEB,1652.2,dining
TX-002-00137,AC-002-CUR,APP-002,2026-06-10,ADMIRAL INSURANCE,-55.0,DD,1597.2,insurance
TX-002-00139,AC-002-CUR,APP-002,2026-06-10,TESCO STORES,-111.8,DEB,1485.4,groceries
TX-002-00150,AC-002-CUR,APP-002,2026-06-11,ASOS,-28.21,DEB,1457.19,shopping
TX-002-00151,AC-002-CUR,APP-002,2026-06-12,ODEON,-37.88,DEB,1419.31,entertainment
TX-002-00142,AC-002-CUR,APP-002,2026-06-14,SHELL FUEL,-42.59,DEB,1376.72,transport
TX-002-00144,AC-002-CUR,APP-002,2026-06-15,LENDINGCO REPAYMENT,-150.0,DD,1226.72,loan_repayment
TX-002-00140,AC-002-CUR,APP-002,2026-06-17,TESCO STORES,-77.14,DEB,1149.58,groceries
TX-002-00147,AC-002-CUR,APP-002,2026-06-17,GREGGS,-16.26,DEB,1133.32,dining
TX-002-00149,AC-002-CUR,APP-002,2026-06-17,GREGGS,-28.31,DEB,1105.01,dining
TX-002-00146,AC-002-CUR,APP-002,2026-06-20,NETFLIX.COM,-10.88,DEB,1094.13,subscriptions
TX-002-00141,AC-002-CUR,APP-002,2026-06-24,TESCO STORES,-87.8,DEB,1006.33,groceries
TX-002-00145,AC-002-CUR,APP-002,2026-06-26,AMAZON PRIME,-10.11,DEB,996.22,subscriptions
TX-002-00152,AC-002-CUR,APP-002,2026-06-26,TRANSFER TO SAVINGS,-120.0,TFR,876.22,savings
TX-002-00132,AC-002-CUR,APP-002,2026-06-28,NORTHWIND PLC SALARY,2763.77,BGC,3639.99,income
TX-003-00002,AC-003-CUR,APP-003,2026-01-01,RENT LETTINGS DIRECT,-820.0,DD,-153.9,rent_mortgage
TX-003-00007,AC-003-CUR,APP-003,2026-01-03,LIDL,-91.46,DEB,-245.36,groceries
TX-003-00003,AC-003-CUR,APP-003,2026-01-05,BRITISH GAS,-96.0,DD,-341.36,utilities
TX-003-00004,AC-003-CUR,APP-003,2026-01-06,BT BROADBAND,-64.0,DD,-405.36,utilities
TX-003-00005,AC-003-CUR,APP-003,2026-01-07,CITY COUNCIL TAX,-130.0,DD,-535.36,council_tax
TX-003-00012,AC-003-CUR,APP-003,2026-01-07,STAGECOACH BUS,-48.61,DEB,-583.97,transport
TX-003-00006,AC-003-CUR,APP-003,2026-01-10,DIRECT LINE INSURANCE,-60.0,DD,-643.97,insurance
TX-003-00008,AC-003-CUR,APP-003,2026-01-10,SAINSBURYS,-51.62,DEB,-695.59,groceries
TX-003-00017,AC-003-CUR,APP-003,2026-01-10,NANDOS,-27.72,DEB,-723.31,dining
TX-003-00016,AC-003-CUR,APP-003,2026-01-14,SPOTIFY,-12.69,DEB,-736.0,subscriptions
TX-003-00013,AC-003-CUR,APP-003,2026-01-15,LENDINGCO REPAYMENT,-200.0,DD,-936.0,loan_repayment
TX-003-00014,AC-003-CUR,APP-003,2026-01-16,DISNEY PLUS,-7.53,DEB,-943.53,subscriptions
TX-003-00020,AC-003-CUR,APP-003,2026-01-16,AMAZON.CO.UK,-48.89,DEB,-992.42,shopping
TX-003-00009,AC-003-CUR,APP-003,2026-01-17,ASDA SUPERSTORE,-61.63,DEB,-1054.05,groceries
TX-003-00021,AC-003-CUR,APP-003,2026-01-17,VUE CINEMA,-16.68,DEB,-1070.73,entertainment
TX-003-00018,AC-003-CUR,APP-003,2026-01-19,PRET A MANGER,-13.77,DEB,-1084.5,dining
TX-003-00015,AC-003-CUR,APP-003,2026-01-20,SPOTIFY,-10.87,DEB,-1095.37,subscriptions
TX-003-00019,AC-003-CUR,APP-003,2026-01-23,DELIVEROO,-16.88,DEB,-1112.25,dining
TX-003-00010,AC-003-CUR,APP-003,2026-01-24,TESCO STORES,-73.71,DEB,-1185.96,groceries
TX-003-00011,AC-003-CUR,APP-003,2026-01-25,SHELL FUEL,-45.53,DEB,-1231.49,transport
TX-003-00001,AC-003-CUR,APP-003,2026-01-28,BLUEBIRD MEDIA PAYROLL,2333.47,BGC,1101.98,income
TX-003-00023,AC-003-CUR,APP-003,2026-02-01,RENT PROPERTYCO,-820.0,DD,281.98,rent_mortgage
TX-003-00044,AC-003-CUR,APP-003,2026-02-01,DELIVEROO,-16.14,DEB,265.84,dining
TX-003-00045,AC-003-CUR,APP-003,2026-02-02,ASOS,-55.27,DEB,210.57,shopping
TX-003-00028,AC-003-CUR,APP-003,2026-02-03,SAINSBURYS,-82.63,DEB,127.94,groceries
TX-003-00034,AC-003-CUR,APP-003,2026-02-03,TRAINLINE,-34.38,DEB,93.56,transport
TX-003-00024,AC-003-CUR,APP-003,2026-02-05,VODAFONE MOBILE,-96.0,DD,-2.44,utilities
TX-003-00025,AC-003-CUR,APP-003,2026-02-06,THAMES WATER,-64.0,DD,-66.44,utilities
TX-003-00026,AC-003-CUR,APP-003,2026-02-07,LB COUNCIL TAX,-130.0,DD,-196.44,council_tax
TX-003-00040,AC-003-CUR,APP-003,2026-02-07,DELIVEROO,-29.98,DEB,-226.42,dining
TX-003-00032,AC-003-CUR,APP-003,2026-02-08,TRAINLINE,-35.29,DEB,-261.71,transport
TX-003-00047,AC-003-CUR,APP-003,2026-02-08,AMAZON.CO.UK,-83.19,DEB,-344.9,shopping
TX-003-00049,AC-003-CUR,APP-003,2026-02-09,ODEON,-26.63,DEB,-371.53,entertainment
TX-003-00027,AC-003-CUR,APP-003,2026-02-10,DIRECT LINE INSURANCE,-60.0,DD,-431.53,insurance
TX-003-00029,AC-003-CUR,APP-003,2026-02-10,ALDI,-60.89,DEB,-492.42,groceries
TX-003-00042,AC-003-CUR,APP-003,2026-02-10,DELIVEROO,-10.06,DEB,-502.48,dining
TX-003-00050,AC-003-CUR,APP-003,2026-02-11,VUE CINEMA,-11.8,DEB,-514.28,entertainment
TX-003-00039,AC-003-CUR,APP-003,2026-02-12,JUST EAT,-31.86,DEB,-546.14,dining
TX-003-00033,AC-003-CUR,APP-003,2026-02-13,STAGECOACH BUS,-36.78,DEB,-582.92,transport
TX-003-00035,AC-003-CUR,APP-003,2026-02-15,LENDINGCO REPAYMENT,-200.0,DD,-782.92,loan_repayment
TX-003-00041,AC-003-CUR,APP-003,2026-02-15,GREGGS,-13.91,DEB,-796.83,dining
TX-003-00046,AC-003-CUR,APP-003,2026-02-16,H AND M,-57.75,DEB,-854.58,shopping
TX-003-00030,AC-003-CUR,APP-003,2026-02-17,ALDI,-71.49,DEB,-926.07,groceries
TX-003-00037,AC-003-CUR,APP-003,2026-02-18,DISNEY PLUS,-11.35,DEB,-937.42,subscriptions
TX-003-00043,AC-003-CUR,APP-003,2026-02-18,PRET A MANGER,-27.63,DEB,-965.05,dining
TX-003-00048,AC-003-CUR,APP-003,2026-02-18,EBAY,-57.37,DEB,-1022.42,shopping
TX-003-00036,AC-003-CUR,APP-003,2026-02-19,SPOTIFY,-7.85,DEB,-1030.27,subscriptions
TX-003-00038,AC-003-CUR,APP-003,2026-02-22,DISNEY PLUS,-7.55,DEB,-1037.82,subscriptions
TX-003-00031,AC-003-CUR,APP-003,2026-02-24,LIDL,-62.2,DEB,-1100.02,groceries
TX-003-00022,AC-003-CUR,APP-003,2026-02-28,CARE STAFFING PARTTIME SALARY,2321.86,BGC,1221.84,income
TX-003-00052,AC-003-CUR,APP-003,2026-03-01,RENT LETTINGS DIRECT,-820.0,DD,401.84,rent_mortgage
TX-003-00073,AC-003-CUR,APP-003,2026-03-01,H AND M,-60.11,DEB,341.73,shopping
TX-003-00067,AC-003-CUR,APP-003,2026-03-02,GREGGS,-20.12,DEB,321.61,dining
TX-003-00069,AC-003-CUR,APP-003,2026-03-02,JUST EAT,-29.6,DEB,292.01,dining
TX-003-00071,AC-003-CUR,APP-003,2026-03-02,PRET A MANGER,-31.76,DEB,260.25,dining
TX-003-00057,AC-003-CUR,APP-003,2026-03-03,LIDL,-88.55,DEB,171.7,groceries
TX-003-00053,AC-003-CUR,APP-003,2026-03-05,THAMES WATER,-96.0,DD,75.7,utilities
TX-003-00061,AC-003-CUR,APP-003,2026-03-05,SHELL FUEL,-50.44,DEB,25.26,transport
TX-003-00054,AC-003-CUR,APP-003,2026-03-06,THAMES WATER,-64.0,DD,-38.74,utilities
TX-003-00055,AC-003-CUR,APP-003,2026-03-07,LB COUNCIL TAX,-130.0,DD,-168.74,council_tax
TX-003-00066,AC-003-CUR,APP-003,2026-03-08,NANDOS,-20.73,DEB,-189.47,dining
TX-003-00056,AC-003-CUR,APP-003,2026-03-10,ADMIRAL INSURANCE,-60.0,DD,-249.47,insurance
TX-003-00058,AC-003-CUR,APP-003,2026-03-10,TESCO STORES,-90.64,DEB,-340.11,groceries
TX-003-00062,AC-003-CUR,APP-003,2026-03-15,TFL TRAVEL,-23.55,DEB,-363.66,transport
TX-003-00063,AC-003-CUR,APP-003,2026-03-15,LENDINGCO REPAYMENT,-200.0,DD,-563.66,loan_repayment
TX-003-00070,AC-003-CUR,APP-003,2026-03-15,DELIVEROO,-23.62,DEB,-587.28,dining
TX-003-00068,AC-003-CUR,APP-003,2026-03-16,PRET A MANGER,-30.26,DEB,-617.54,dining
TX-003-00059,AC-003-CUR,APP-003,2026-03-17,ASDA SUPERSTORE,-91.08,DEB,-708.62,groceries
TX-003-00075,AC-003-CUR,APP-003,2026-03-18,STEAM GAMES,-26.46,DEB,-735.08,entertainment
TX-003-00064,AC-003-CUR,APP-003,2026-03-20,DISNEY PLUS,-7.97,DEB,-743.05,subscriptions
TX-003-00065,AC-003-CUR,APP-003,2026-03-23,AMAZON PRIME,-7.63,DEB,-750.68,subscriptions
TX-003-00060,AC-003-CUR,APP-003,2026-03-24,MORRISONS,-76.96,DEB,-827.64,groceries
TX-003-00072,AC-003-CUR,APP-003,2026-03-26,ARGOS,-55.4,DEB,-883.04,shopping
TX-003-00074,AC-003-CUR,APP-003,2026-03-26,VUE CINEMA,-15.43,DEB,-898.47,entertainment
TX-003-00051,AC-003-CUR,APP-003,2026-03-28,ACME LTD SALARY,2344.49,BGC,1446.02,income
TX-003-00077,AC-003-CUR,APP-003,2026-04-01,MORTGAGE NATWEST,-820.0,DD,626.02,rent_mortgage
TX-003-00082,AC-003-CUR,APP-003,2026-04-03,LIDL,-88.45,DEB,537.57,groceries
TX-003-00097,AC-003-CUR,APP-003,2026-04-03,GREGGS,-14.84,DEB,522.73,dining
TX-003-00078,AC-003-CUR,APP-003,2026-04-05,OCTOPUS ENERGY,-96.0,DD,426.73,utilities
TX-003-00092,AC-003-CUR,APP-003,2026-04-05,AMAZON PRIME,-7.56,DEB,419.17,subscriptions
TX-003-00079,AC-003-CUR,APP-003,2026-04-06,EDF ENERGY,-64.0,DD,355.17,utilities
TX-003-00080,AC-003-CUR,APP-003,2026-04-07,LB COUNCIL TAX,-130.0,DD,225.17,council_tax
TX-003-00094,AC-003-CUR,APP-003,2026-04-09,DELIVEROO,-20.81,DEB,204.36,dining
TX-003-00081,AC-003-CUR,APP-003,2026-04-10,DIRECT LINE INSURANCE,-60.0,DD,144.36,insurance
TX-003-00083,AC-003-CUR,APP-003,2026-04-10,ASDA SUPERSTORE,-64.88,DEB,79.48,groceries
TX-003-00099,AC-003-CUR,APP-003,2026-04-10,ASOS,-22.38,DEB,57.1,shopping
TX-003-00087,AC-003-CUR,APP-003,2026-04-15,TFL TRAVEL,-29.1,DEB,28.0,transport
TX-003-00090,AC-003-CUR,APP-003,2026-04-15,CARFINANCE 247 LOAN,-200.0,DD,-172.0,loan_repayment
TX-003-00091,AC-003-CUR,APP-003,2026-04-15,DISNEY PLUS,-7.61,DEB,-179.61,subscriptions
TX-003-00098,AC-003-CUR,APP-003,2026-04-15,EBAY,-46.08,DEB,-225.69,shopping
TX-003-00093,AC-003-CUR,APP-003,2026-04-16,PRET A MANGER,-17.52,DEB,-243.21,dining
TX-003-00095,AC-003-CUR,APP-003,2026-04-16,NANDOS,-24.15,DEB,-267.36,dining
TX-003-00100,AC-003-CUR,APP-003,2026-04-16,STEAM GAMES,-11.52,DEB,-278.88,entertainment
TX-003-00084,AC-003-CUR,APP-003,2026-04-17,ALDI,-62.32,DEB,-341.2,groceries
TX-003-00096,AC-003-CUR,APP-003,2026-04-18,DELIVEROO,-15.25,DEB,-356.45,dining
TX-003-00086,AC-003-CUR,APP-003,2026-04-19,TFL TRAVEL,-41.73,DEB,-398.18,transport
TX-003-00089,AC-003-CUR,APP-003,2026-04-19,SHELL FUEL,-26.2,DEB,-424.38,transport
TX-003-00085,AC-003-CUR,APP-003,2026-04-24,ASDA SUPERSTORE,-66.74,DEB,-491.12,groceries
TX-003-00088,AC-003-CUR,APP-003,2026-04-25,TFL TRAVEL,-27.84,DEB,-518.96,transport
TX-003-00076,AC-003-CUR,APP-003,2026-04-28,BLUEBIRD MEDIA PAYROLL,2303.87,BGC,1784.91,income
TX-003-00102,AC-003-CUR,APP-003,2026-05-01,MORTGAGE NATWEST,-820.0,DD,964.91,rent_mortgage
TX-003-00107,AC-003-CUR,APP-003,2026-05-03,ALDI,-60.1,DEB,904.81,groceries
TX-003-00111,AC-003-CUR,APP-003,2026-05-03,TFL TRAVEL,-41.62,DEB,863.19,transport
TX-003-00120,AC-003-CUR,APP-003,2026-05-04,JUST EAT,-25.04,DEB,838.15,dining
TX-003-00103,AC-003-CUR,APP-003,2026-05-05,OCTOPUS ENERGY,-96.0,DD,742.15,utilities
TX-003-00104,AC-003-CUR,APP-003,2026-05-06,EDF ENERGY,-64.0,DD,678.15,utilities
TX-003-00105,AC-003-CUR,APP-003,2026-05-07,LB COUNCIL TAX,-130.0,DD,548.15,council_tax
TX-003-00123,AC-003-CUR,APP-003,2026-05-09,ASOS,-85.65,DEB,462.5,shopping
TX-003-00106,AC-003-CUR,APP-003,2026-05-10,ADMIRAL INSURANCE,-60.0,DD,402.5,insurance
TX-003-00108,AC-003-CUR,APP-003,2026-05-10,ALDI,-67.07,DEB,335.43,groceries
TX-003-00117,AC-003-CUR,APP-003,2026-05-12,DISNEY PLUS,-11.11,DEB,324.32,subscriptions
TX-003-00118,AC-003-CUR,APP-003,2026-05-12,NANDOS,-8.32,DEB,316.0,dining
TX-003-00121,AC-003-CUR,APP-003,2026-05-12,DELIVEROO,-16.27,DEB,299.73,dining
TX-003-00116,AC-003-CUR,APP-003,2026-05-13,SPOTIFY,-8.85,DEB,290.88,subscriptions
TX-003-00124,AC-003-CUR,APP-003,2026-05-13,ODEON,-16.11,DEB,274.77,entertainment
TX-003-00125,AC-003-CUR,APP-003,2026-05-14,ODEON,-37.35,DEB,237.42,entertainment
TX-003-00114,AC-003-CUR,APP-003,2026-05-15,LENDINGCO REPAYMENT,-200.0,DD,37.42,loan_repayment
TX-003-00109,AC-003-CUR,APP-003,2026-05-17,ASDA SUPERSTORE,-81.46,DEB,-44.04,groceries
TX-003-00119,AC-003-CUR,APP-003,2026-05-17,PRET A MANGER,-18.98,DEB,-63.02,dining
TX-003-00122,AC-003-CUR,APP-003,2026-05-17,ARGOS,-33.58,DEB,-96.6,shopping
TX-003-00113,AC-003-CUR,APP-003,2026-05-20,STAGECOACH BUS,-16.4,DEB,-113.0,transport
TX-003-00115,AC-003-CUR,APP-003,2026-05-21,DISNEY PLUS,-6.31,DEB,-119.31,subscriptions
TX-003-00110,AC-003-CUR,APP-003,2026-05-24,ASDA SUPERSTORE,-82.88,DEB,-202.19,groceries
TX-003-00112,AC-003-CUR,APP-003,2026-05-25,TFL TRAVEL,-45.32,DEB,-247.51,transport
TX-003-00101,AC-003-CUR,APP-003,2026-05-28,BLUEBIRD MEDIA PAYROLL,2360.64,BGC,2113.13,income
TX-003-00127,AC-003-CUR,APP-003,2026-06-01,RENT LETTINGS DIRECT,-820.0,DD,1293.13,rent_mortgage
TX-003-00148,AC-003-CUR,APP-003,2026-06-01,VUE CINEMA,-25.47,DEB,1267.66,entertainment
TX-003-00147,AC-003-CUR,APP-003,2026-06-02,AMAZON.CO.UK,-56.31,DEB,1211.35,shopping
TX-003-00132,AC-003-CUR,APP-003,2026-06-03,ASDA SUPERSTORE,-87.57,DEB,1123.78,groceries
TX-003-00141,AC-003-CUR,APP-003,2026-06-04,GREGGS,-8.18,DEB,1115.6,dining
TX-003-00128,AC-003-CUR,APP-003,2026-06-05,VODAFONE MOBILE,-96.0,DD,1019.6,utilities
TX-003-00146,AC-003-CUR,APP-003,2026-06-05,ASOS,-18.35,DEB,1001.25,shopping
TX-003-00149,AC-003-CUR,APP-003,2026-06-05,STEAM GAMES,-31.96,DEB,969.29,entertainment
TX-003-00129,AC-003-CUR,APP-003,2026-06-06,THAMES WATER,-64.0,DD,905.29,utilities
TX-003-00130,AC-003-CUR,APP-003,2026-06-07,CITY COUNCIL TAX,-130.0,DD,775.29,council_tax
TX-003-00142,AC-003-CUR,APP-003,2026-06-07,JUST EAT,-33.5,DEB,741.79,dining
TX-003-00145,AC-003-CUR,APP-003,2026-06-08,NANDOS,-31.61,DEB,710.18,dining
TX-003-00131,AC-003-CUR,APP-003,2026-06-10,ADMIRAL INSURANCE,-60.0,DD,650.18,insurance
TX-003-00133,AC-003-CUR,APP-003,2026-06-10,MORRISONS,-72.16,DEB,578.02,groceries
TX-003-00139,AC-003-CUR,APP-003,2026-06-12,SPOTIFY,-12.99,DEB,565.03,subscriptions
TX-003-00138,AC-003-CUR,APP-003,2026-06-15,LENDINGCO REPAYMENT,-200.0,DD,365.03,loan_repayment
TX-003-00136,AC-003-CUR,APP-003,2026-06-16,STAGECOACH BUS,-29.94,DEB,335.09,transport
TX-003-00134,AC-003-CUR,APP-003,2026-06-17,ASDA SUPERSTORE,-73.38,DEB,261.71,groceries
TX-003-00140,AC-003-CUR,APP-003,2026-06-20,DISNEY PLUS,-10.69,DEB,251.02,subscriptions
TX-003-00144,AC-003-CUR,APP-003,2026-06-20,PRET A MANGER,-32.36,DEB,218.66,dining
TX-003-00143,AC-003-CUR,APP-003,2026-06-21,JUST EAT,-19.57,DEB,199.09,dining
TX-003-00137,AC-003-CUR,APP-003,2026-06-22,STAGECOACH BUS,-25.93,DEB,173.16,transport
TX-003-00135,AC-003-CUR,APP-003,2026-06-24,TESCO STORES,-55.57,DEB,117.59,groceries
TX-003-00126,AC-003-CUR,APP-003,2026-06-28,CARE STAFFING PARTTIME SALARY,2328.81,BGC,2446.4,income
TX-004-00002,AC-004-CUR,APP-004,2026-01-01,RENT PROPERTYCO,-820.0,DD,144.69,rent_mortgage
TX-004-00017,AC-004-CUR,APP-004,2026-01-01,SPOTIFY,-9.42,DEB,135.27,subscriptions
TX-004-00007,AC-004-CUR,APP-004,2026-01-03,ASDA SUPERSTORE,-89.8,DEB,45.47,groceries
TX-004-00003,AC-004-CUR,APP-004,2026-01-05,BT BROADBAND,-90.0,DD,-44.53,utilities
TX-004-00004,AC-004-CUR,APP-004,2026-01-06,EDF ENERGY,-60.0,DD,-104.53,utilities
TX-004-00011,AC-004-CUR,APP-004,2026-01-06,SHELL FUEL,-52.62,DEB,-157.15,transport
TX-004-00005,AC-004-CUR,APP-004,2026-01-07,CITY COUNCIL TAX,-120.0,DD,-277.15,council_tax
TX-004-00023,AC-004-CUR,APP-004,2026-01-07,H AND M,-41.65,DEB,-318.8,shopping
TX-004-00006,AC-004-CUR,APP-004,2026-01-10,DIRECT LINE INSURANCE,-55.0,DD,-373.8,insurance
TX-004-00008,AC-004-CUR,APP-004,2026-01-10,ASDA SUPERSTORE,-100.02,DEB,-473.82,groceries
TX-004-00020,AC-004-CUR,APP-004,2026-01-11,NANDOS,-21.14,DEB,-494.96,dining
TX-004-00022,AC-004-CUR,APP-004,2026-01-11,ARGOS,-34.73,DEB,-529.69,shopping
TX-004-00012,AC-004-CUR,APP-004,2026-01-15,TRAINLINE,-59.52,DEB,-589.21,transport
TX-004-00014,AC-004-CUR,APP-004,2026-01-15,LENDINGCO REPAYMENT,-700.0,DD,-1289.21,loan_repayment
TX-004-00009,AC-004-CUR,APP-004,2026-01-17,SAINSBURYS,-77.42,DEB,-1366.63,groceries
TX-004-00013,AC-004-CUR,APP-004,2026-01-17,SHELL FUEL,-41.22,DEB,-1407.85,transport
TX-004-00015,AC-004-CUR,APP-004,2026-01-20,CLEARPAY,-200.0,DEB,-1607.85,bnpl
TX-004-00021,AC-004-CUR,APP-004,2026-01-22,JUST EAT,-12.91,DEB,-1620.76,dining
TX-004-00016,AC-004-CUR,APP-004,2026-01-23,DISNEY PLUS,-11.69,DEB,-1632.45,subscriptions
TX-004-00019,AC-004-CUR,APP-004,2026-01-23,ZTL*STREETFOOD LDN,-33.49,DEB,-1665.94,dining
TX-004-00010,AC-004-CUR,APP-004,2026-01-24,LIDL,-97.94,DEB,-1763.88,groceries
TX-004-00024,AC-004-CUR,APP-004,2026-01-25,STEAM GAMES,-14.93,DEB,-1778.81,entertainment
TX-004-00018,AC-004-CUR,APP-004,2026-01-26,NANDOS,-10.25,DEB,-1789.06,dining
TX-004-00001,AC-004-CUR,APP-004,2026-01-28,ACME LTD SALARY,2382.94,BGC,593.88,income
TX-004-00026,AC-004-CUR,APP-004,2026-02-01,RENT PROPERTYCO,-820.0,DD,-226.12,rent_mortgage
TX-004-00047,AC-004-CUR,APP-004,2026-02-01,GREGGS,-23.7,DEB,-249.82,dining
TX-004-00031,AC-004-CUR,APP-004,2026-02-03,ASDA SUPERSTORE,-91.01,DEB,-340.83,groceries
TX-004-00027,AC-004-CUR,APP-004,2026-02-05,BT BROADBAND,-90.0,DD,-430.83,utilities
TX-004-00028,AC-004-CUR,APP-004,2026-02-06,THAMES WATER,-60.0,DD,-490.83,utilities
TX-004-00049,AC-004-CUR,APP-004,2026-02-06,ASOS,-45.33,DEB,-536.16,shopping
TX-004-00029,AC-004-CUR,APP-004,2026-02-07,CITY COUNCIL TAX,-120.0,DD,-656.16,council_tax
TX-004-00050,AC-004-CUR,APP-004,2026-02-07,H AND M,-28.71,DEB,-684.87,shopping
TX-004-00030,AC-004-CUR,APP-004,2026-02-10,ADMIRAL INSURANCE,-55.0,DD,-739.87,insurance
TX-004-00032,AC-004-CUR,APP-004,2026-02-10,LIDL,-100.23,DEB,-840.1,groceries
TX-004-00051,AC-004-CUR,APP-004,2026-02-11,ODEON,-20.82,DEB,-860.92,entertainment
TX-004-00044,AC-004-CUR,APP-004,2026-02-12,ZTL*STREETFOOD LDN,-11.3,DEB,-872.22,dining
TX-004-00035,AC-004-CUR,APP-004,2026-02-14,TFL TRAVEL,-40.41,DEB,-912.63,transport
TX-004-00048,AC-004-CUR,APP-004,2026-02-14,NANDOS,-14.3,DEB,-926.93,dining
TX-004-00039,AC-004-CUR,APP-004,2026-02-15,ZOPA LOAN,-700.0,DD,-1626.93,loan_repayment
TX-004-00036,AC-004-CUR,APP-004,2026-02-16,TFL TRAVEL,-50.51,DEB,-1677.44,transport
TX-004-00033,AC-004-CUR,APP-004,2026-02-17,LIDL,-97.54,DEB,-1774.98,groceries
TX-004-00038,AC-004-CUR,APP-004,2026-02-18,STAGECOACH BUS,-50.97,DEB,-1825.95,transport
TX-004-00042,AC-004-CUR,APP-004,2026-02-18,NETFLIX.COM,-6.65,DEB,-1832.6,subscriptions
TX-004-00040,AC-004-CUR,APP-004,2026-02-20,KLARNA,-200.0,DEB,-2032.6,bnpl
TX-004-00043,AC-004-CUR,APP-004,2026-02-20,NETFLIX.COM,-8.48,DEB,-2041.08,subscriptions
TX-004-00045,AC-004-CUR,APP-004,2026-02-20,NANDOS,-34.15,DEB,-2075.23,dining
TX-004-00037,AC-004-CUR,APP-004,2026-02-22,TRAINLINE,-47.43,DEB,-2122.66,transport
